id,label,znf207,polr2g,sae1,cap2,acly,pea15,dctn2,sf3b4,fcn3,clec1b,psmd4,cyp1a2,parp1,dbh,ecm1,col4a1,nat2,polr3c,mt1f,lcat,cs,ctnna1,copa,vipr1,scamp3,hgs,tomm40,thy1,top2a,c8orf33,pttg1,prc1,igfals,cdc20,pogk,creb3l2,aspm,mt1g,slc39a1,psme3,lsm2,nup205,cfl1,psmb4,plod3,b4galt3,irak1,ap3b1,neu1,nusap1,stip1,cdk4,fam20b,ccnb2,apof,kpnb1,hamp,srd5a2,aatf,gpc3,snx27,nploc4,gtpbp4,lamc1,lmna,cyp39a1,slc41a3,plvap,mt1m,ckap4,chst4,mcm3,ncapg,prpf3,capns1,kifc1,atic,pck1,atp6ap1,ptprf,mcm6,gmfb,cyp3a4,smg5,dnmt1,mpv17,kmo,dap3,dars2,aurka,mt1e,gnpat,kbtbd11,fos,mt1x,clic1,cetp,lsm4,cdc25b,ass1,mid1ip1,vps37c,trrap,acaca,sac3d1,slco1b3,s100a10,cnih4,hcfc1,rnd3,gla,cdkn3,gba3,cln3,fbl,bcap31,gpaa1,tbce,sqle,ncapd2,dnase1l3,lasp1,tmem106c,zgpat,ghr,actg2,mcm5,tuft1,gnpda1,pygb,tkt,slc22a1,pafah1b3,rusc1,mapre1
GSM890489,case,9.566623778,10.34289583,11.01781858,9.763225641,9.661385247,10.35859969,9.741145092,10.68514772,6.861220391,5.885782488,6.646708498,5.939253074,10.46940007,5.820932885,6.648432398,11.63127946,6.171980377,9.215114367,6.984989728,6.521692331,5.82415036,10.91180184,10.98046208,6.939615773,7.281580707,9.180921513,9.533254561,9.146264772,8.764093772,8.71376943,7.790431527,8.913543222,6.946996978,8.135723475,9.592905676,9.66680408,9.097107314,7.143239278,9.990202498,8.53901909,10.20245719,9.153672656,11.31724885,11.3752811,10.12339607,9.047685947,8.69184572,10.13617986,9.235689469,8.715147143,9.712694954,9.970345062,9.641427775,7.946226046,7.879137241,9.683307698,6.851438091,6.323504202,8.146070181,13.11582529,8.946173721,7.738224641,9.701099303,11.23122238,9.899450069,6.915519859,9.267671521,7.180688943,6.068468417,10.1481098,7.074403383,7.790695005,8.125245615,8.655186386,9.991085754,7.506416702,10.88012728,6.607276499,11.48713143,10.18160178,9.33552862,9.963869207,6.411947917,8.685667427,9.47299028,8.151765693,6.672558656,10.3234228,8.219224774,7.969772937,7.601223386,9.729919859,7.287107409,6.920589768,9.755062922,10.37996992,6.677782129,9.151409477,5.961443372,11.40816689,9.138258866,9.439189829,8.70150682,8.509405962,9.752748273,9.972275021,10.70378815,11.67030475,8.497206011,7.90062208,8.491095223,8.302279632,5.907319645,7.954011113,9.779140884,11.70489481,9.555923338,10.09295691,10.3765723,7.434877917,7.042224136,10.54190716,8.895248503,6.563476136,8.375557307,9.373180316,8.818879304,9.680963753,8.938543178,8.618677814,10.27859701,7.027061601,8.52239017,9.581219861,9.768827022
GSM890371,case,9.690156217,10.68640305,10.94872051,9.166069558,10.43212667,9.684833278,10.05228885,10.62030276,6.192272826,5.263245124,6.649802152,5.6460065,11.08708564,5.610122442,6.660697337,10.99017252,6.407299388,9.005931657,7.641876992,6.547054864,5.928282262,10.93046096,11.09368722,6.842352642,7.31118185,10.96198969,10.17555136,8.534212111,9.109556974,9.30668638,7.969772937,8.426189238,6.354430599,8.739490867,9.249852535,9.782430588,8.655186386,7.571392984,10.16547225,8.091894632,10.19816133,9.284607722,10.83579615,11.09222693,9.628045375,8.977911953,8.579366299,9.802917935,9.307299343,7.968074428,10.41349045,10.89493779,9.235689469,7.631707312,6.938541324,10.95051425,6.579506073,5.857529641,8.583144229,12.1591534,8.861599835,8.823050306,10.48623362,10.60842541,8.924160983,6.466533993,9.005387484,7.352449703,5.577291262,10.65733789,6.270680817,8.392496899,7.625937242,9.053041236,9.695885593,7.334621957,11.73226561,6.309673294,10.65322334,10.45266233,8.994100017,9.364734658,6.341812508,8.744438389,10.28197154,8.985937865,6.737051911,10.8088197,7.583706851,8.342831384,8.945155656,8.678186912,6.806662056,6.803182757,9.368587738,10.47427928,6.635194181,10.48859862,6.233243817,10.99170174,8.791901029,9.924371922,9.635123405,9.879407677,10.14319281,8.342469306,11.2149275,10.10080546,9.391814897,7.034625422,7.30868129,7.007988766,6.599253271,9.960303085,9.94177544,9.829695972,9.271314701,8.727758114,11.52471506,8.008194975,6.083582927,10.8295427,9.665968709,8.176977375,6.730661176,8.191359742,8.837976999,7.633271978,10.38354418,7.506222182,11.04283207,6.497752429,8.726147821,8.749940372,9.906530955
GSM890439,case,8.706388092,10.08160314,10.40533176,10.22865108,9.266461149,9.827177251,9.670649368,9.043831783,7.467897826,5.660220578,6.784356579,11.48069262,10.37011378,5.914662309,7.03815294,10.91655882,7.40161058,8.841804085,14.14644947,8.493415597,5.864259143,10.97438134,10.39385152,6.541669118,6.656922823,9.803807884,9.457128301,8.389909907,7.496071065,8.651344338,7.577488279,7.075314856,6.315568892,7.289854116,8.971741422,8.632395508,7.719168347,14.54278677,8.80117174,7.794186002,10.35859969,7.8254162880000004,11.28582595,10.8872094,9.261076141,8.127405398,9.0116055329999991,10.1714711,8.752596195,7.683143675,8.622422923,8.39901404,9.055825437,6.601209623,9.645269206,9.794722125,12.74906356,5.989566764,8.125245615,9.592905676,9.432654032,7.897619856,9.431992443,9.519060664,9.24072809,6.647371671,8.371968638,7.785330663,13.88167778,8.859734854,6.944290626,7.494847787,6.831451814,7.361594837,9.328085659,6.540796658,10.25576804,9.338629957,10.5991782,11.08880888,8.861599835,9.53817419,10.94072511,8.101970109,9.219796088,7.604065632,8.603365026,9.850004798,7.702215464,7.277229971,13.89217302,9.067802594,8.288330035,8.423547814,14.24827128,9.360847904,6.905253275,9.551642976,6.544220204,11.83861705,7.438265386,9.057352889,8.430253057,8.315275447,7.810008699,8.515741167,11.30925847,10.18772989,9.223360613,8.088018889,8.036329996,6.392399191,10.11937551,7.755695785,9.284607722,10.14122633,8.56823925,9.091936681,10.28949324,7.179434057,7.361768341,11.45043632,8.883151124,7.941705675,10.01588209,8.416440327,7.819680897,6.398009869,9.405131575,7.885482122,10.27090653,10.37769002,7.052713993,8.546031241,8.906674385
GSM890329,case,9.826289209,10.76718637,10.65181557,7.852616264,10.83997019,10.6397399,10.13228655,10.29594093,9.016451116,5.7657611,6.923091686,5.687702603,10.78431741,5.606269893,6.731331073,12.44818072,6.30301287,8.554748479,7.729187786,6.240505463,5.919109155,11.04952203,10.0649171,6.645505172,6.727838205,10.36238293,10.01292473,11.53151702,8.757621208,9.452426263,7.751497992,8.393907453,7.186069504,9.094742748,9.333635302,9.729095883,7.95509038,9.925224853,9.59958263,7.992760348,10.93327543,8.56823925,11.48924068,10.88012728,10.12925034,8.856392689,9.105191304,9.526209997,9.270129594,8.7234581940000009,10.04838302,9.642985704,8.772678273,8.051493661,6.396958512,9.558063246,9.815709164,6.041188177,9.01321456,10.62656201,8.541750752,9.021264273,9.524040008,10.06691128,9.461844533,6.274338895,8.511781359,9.169041559,6.057602038,10.79444161,7.454507529,7.68053883,7.505823212,8.357700663,10.67041142,7.798687618,11.04459923,7.467302499,11.53809826,9.345935095,9.294265262,8.576461585,5.869661078,8.494569971,8.881667916,8.326229416,6.944874175,9.63192649,6.822770218,8.588056685,8.866917232,8.014075901,6.045845195,8.234414236,8.942006532,10.66248097,6.609973272,10.18973611,6.379835468,10.38708961,8.092860058,9.961159096,9.389785475,9.068932256,10.2338962,5.778200679,11.5658165,8.089579936,8.986876389,7.65098115,8.682157084,6.27885345,6.413943069,7.669095687,9.802066842,12.01163832,8.312921497,7.270972711,9.121403793,7.887148194,7.279073909,11.71478698,9.334239321,8.291410629,7.779232332,9.395227223,8.9834239,7.146412464,9.838038634,8.063130959,10.56171165,7.56068726,10.00789628,9.371154102,9.363396399
GSM890488,case,9.492020835,10.09109548,9.749455849,8.687513035,10.63167729,9.136012692,10.0417211,10.07073883,11.40213997,6.08276491,6.920661492,5.957008475,10.16547225,6.071391794,6.85192489,9.580406394,8.100991606,8.743996876,8.15900168,8.638097911,6.095375046,10.57916046,10.01203722,8.232192395,6.210940897,10.42055551,9.695885593,8.256967397,7.808974225,8.529546346,7.032358142,7.787406076,8.40296347,8.690077242,8.978986156,8.870332943,8.637212329,9.423901938,8.610791895,7.642766779,10.48859862,7.257156396,10.39831649,10.06691128,10.81330966,8.880161011,9.033054125,8.562188308,8.082598563,8.623259276,9.564571337,8.541366915,8.489592939,6.679316736,10.89351745,10.21691633,8.75715945,6.256671027,8.656912124,6.910802565,8.393907453,8.439704706,8.920617818,9.540993323,9.821480191,6.573771845,7.441270197,8.444714991,5.715425238,9.787241302,6.511824039,6.639447797,6.942441652,7.797389681,9.224491166,6.837012663,10.46324368,6.855601248,11.4937343,10.90258434,8.510965409,9.589974266,6.106955062,8.977911953,8.013780134,6.929525118,7.849506611,8.535930081,8.062854792,6.843970713,8.933911391,7.856775779,5.484858178,6.405982559,8.673747339,8.348575699,6.92051696,8.853037601,6.489234882,10.82076216,7.330335511,9.889002707,8.902715638,9.57827484,10.24695577,5.744476127,10.95864557,9.614835344,8.697028195,6.932724713,7.594774627,5.922699769,8.739490867,7.225088028,9.360189471,10.74554364,6.977331172,7.995851404,9.112359723,6.955181793,8.326229416,11.31139009,10.19717671,7.055590838,9.855201336,7.389852579,7.627739147,6.655035087,8.391390338,8.629947141,10.09405492,10.00109459,8.697481896,9.932262126,7.421828435
GSM890404,case,9.360189471,10.52939494,10.52189275,10.00213604,10.16547225,9.949216613,9.413237502,10.22865108,6.352549826,5.689275928,6.564829421,5.80822932,10.95864557,6.170470776,6.31994398,9.543071589,5.91130648,9.813053617,7.663412434,6.928983655,6.037771924,10.07877059,11.05648366,6.445673694,7.364036165,9.313596032,8.663536034,7.397641414,10.15929159,8.863507048,8.851609654,8.130544192,6.335461717,8.440093508,9.341316438,8.227520067,9.333635302,7.063441738,10.29701054,8.112158581,11.29566189,8.93907353,10.66656716,12.14316592,9.753531045,8.820203515,10.60310947,10.18365228,10.47067217,8.828969106,9.153672656,9.084305616,9.822309265,8.424274159,7.332226012,10.18250055,6.970294084,5.957194961,8.462453533,12.59668467,9.18978483,7.716262186,9.934836595,9.661385247,9.420648587,8.125245615,8.915138718,7.784116872,5.633378575,10.03783692,6.444013136,10.17954565,9.42134586,8.441649287,10.44667315,8.669061351,10.35625859,7.394237652,11.11469775,10.16251568,10.09807438,8.610027457,6.335809239,7.964129324,10.156343,8.750764765,6.438550742,11.13191478,8.53901909,8.648751798,7.0739436510000004,9.304908205,5.965890603,7.478175846,8.044959749,12.46059042,7.052518652,10.37543112,6.330618185,9.872276648,9.21923409,9.174402448,8.373800364,8.654753775,9.298012256,5.929578698,11.9572293,11.25849275,9.097107314,7.105665996,9.041135729,8.04313568,5.87051562,9.196465837,8.18259629,10.88153011,11.19472788,9.586386635,11.58146829,8.34603433,6.590978593,10.94553638,10.36897307,7.040712116,6.963429047,7.173658104,9.630383047,8.703386579,9.499156295,7.477997048,9.692495585,6.867766034,8.92161314,9.750266693,9.601758944
GSM890539,case,9.327424552,10.69590665,11.08880888,9.273671688,10.29476217,9.223360613,10.02389444,10.09807438,7.525028024,5.591342394,7.001023149,5.672143371,10.38461675,5.86324693,6.996289502,9.977669186,6.242335103,8.52559604,7.083095988,7.666583311,5.9748157,11.06511914,10.98046208,6.94875651,7.077012198,9.710395423,9.568092325,7.832942953,8.957517677,8.872773971,7.801543166,8.035193459,8.785751002,8.284915913,9.338629957,9.831382362,8.597049855,9.049806184,9.919907209,8.511781359,10.63167729,8.94669339,10.73425668,11.46327385,9.792246784,8.823050306,8.625892136,10.26789,9.701843708,8.378494273,9.190936878,10.28949324,9.267026706,7.841348385,8.417514628,9.434536877,8.264503235,6.238961535,8.377385854,11.42059458,8.891657369,7.788908592,9.646853559,9.577610723,9.656740668,6.434783272,8.504633278,7.648005773,5.634463838,10.41016666,6.457781892,7.68382917,7.574562742,7.874121449,9.976755219,7.498015864,10.95864557,6.787608423,11.4524391,9.841527565,9.091936681,9.823188227,5.951398331,8.442022616,9.360847904,8.650522957,7.612897677,10.14025086,7.848421156,8.935937882,8.968192431,9.116351145,6.036593423,6.24032092,8.529922032,9.694235559,6.785695805,9.596654978,6.232948215,10.34504856,8.715607424,9.028192771,9.041734374,8.973359986,9.703381627,7.479356023,12.04877539,10.33273004,8.283156425,7.717455551,8.609267433,7.591260166,9.75578578,7.927909994,10.16547225,10.37996992,8.839411422,9.191587897,10.49472422,7.799777731,7.999849942,11.82753322,9.763225641,8.045919605,9.502621652,7.826196387,8.567086365,7.777283355,9.229728271,8.037875316,9.549409331,6.796301964,9.074424202,8.751268752,9.333010344
GSM890515,case,8.987394616,10.16041467,9.845767357,8.288991536,9.965612526,10.3339897,9.192177766,9.917167119,6.520115883,5.536235604,6.751577368,9.87569079,10.44532674,6.168294676,6.827085019,10.12533993,7.501743781,9.022359548,9.521880634,6.730692893,5.872467701,11.20374803,10.95051425,7.783366426,6.825146758,10.23283421,10.07877059,7.453536352,8.687936234,9.541648772,7.724863005,8.062251151,7.14118158,9.012653616,9.120268026,8.387363776,9.128009664,13.26555852,9.227377619,7.670732442,10.13617986,8.561746847,10.69341005,11.01940135,10.07171061,8.897756564,8.567470849,9.753531045,8.367009847,8.704243286,9.264055406,8.618677814,9.094114138,7.860435476,8.254329472,9.419252604,6.749815604,6.990146328,8.389181776,9.215114367,9.516207704,7.512033489,9.34734599,9.889928222,9.125338296,6.100764219,8.771712491,8.01347937,5.678574479,8.613714651,6.677241455,6.963034814,7.981688438,7.80820487,9.697323919,7.284270672,10.04737165,8.031174454,12.03329646,9.992842686,9.290615154,10.33726447,13.29036699,8.683940753,8.160526163,7.557185513,6.482625862,9.103345318,8.64710933,8.290383005,10.79163821,9.124208482,6.101045579,7.452187555,12.18164467,8.583570738,6.896126192,9.464720581,6.334374965,11.15541438,7.811753177,9.407821316,9.276137227,8.105693392,9.011019155,5.84585717,11.74243372,10.9182198,8.950148869,6.092894632,8.529546346,7.069109116,9.40257349,7.52706875,9.475147892,11.80089042,8.990465103,8.533414763,9.826289209,6.973443127,9.209366106,10.47771513,10.64247973,6.891716487,8.74667439,7.903821577,8.281493815,7.732654546,9.141073694,8.265881041,10.62917394,8.090763469,6.341429437,9.331148506,8.218253555
GSM890558,case,9.294863661,10.65181557,10.35625859,9.55659743,9.873144629,8.918575391,10.06883234,9.62588909,6.31666193,5.598410093,6.69580835,9.840704336,9.343972091,6.150627711,6.801023705,9.782430588,6.901259851,8.046505513,8.997703451,7.480155942,5.864466023,10.07975759,10.14917208,6.799556648,6.787648479,9.494903091,9.048166128,7.039091177,8.34603433,11.02276332,7.637322466,8.037562784,7.601903517,8.547608589,8.591858881,9.291916926,7.584314365,10.45266233,8.858751796,8.288330035,10.41811919,8.244929665,11.38982285,10.62161891,9.238830299,7.918520819,8.802054989,9.405777242,10.7176414,7.929639617,9.673865527,9.570169457,8.341750738,7.886879256,9.961159096,10.02844967,9.954739947,7.15023887,8.716902049,10.8841301,8.402627557,7.920706988,9.708122033,8.409781459,8.605439769,6.415050677,8.723935246,7.25272065,7.569030116,9.352472057,6.67599531,7.550760821,7.721031155,7.750021131,9.550879204,7.41948465,10.58041428,7.291914452,11.09712279,10.16653634,8.738140723,8.881130143,7.175748806,8.051493661,8.705542015,8.670770671,7.511818806,9.752748273,7.866106261,8.642432916,10.10080546,8.36164365,5.880460395,8.835583209,10.17454361,10.39602382,6.754393911,9.923486573,6.319322015,11.05307238,7.549312332,9.373180316,8.203700959,9.339950049,9.275516374,5.737775557,11.29566189,9.529776096,8.390312933,8.29282222,8.878684612,8.127729125,10.63046176,8.00794437,8.776911203,10.49860726,9.463102912,8.382470674,10.56684388,7.256085904,6.7459471,10.8327279,9.496342764,8.7983871829999991,8.443921343,8.500762437,7.757940253,7.369256123,9.639003151,8.374155112,10.66248097,9.36990013,8.775063231,8.005676778,9.34530538
GSM890400,case,9.160734168,10.01801375,10.29162753,6.441161524,9.317442449,9.729919859,9.582052348,9.760576056,7.152976377,5.506131471,6.807192598,7.282353709,10.1086343,5.97441687,7.001023149,10.88874132,7.605678262,8.357312116,10.32572064,8.510185467,5.982763369,10.62030276,10.81023762,6.957184992,6.4248654,9.689355714,8.869831782,8.526353014,6.739202695,7.954011113,7.216968989,6.773881567,7.277815928,6.337194524,8.894142317,9.631201201,7.546159926,12.09516552,9.135425536,7.641167509,9.889928222,7.940886555,10.54563061,10.96987288,9.486854881,8.302628544,8.327290726,9.908448257,9.255214915,7.318187651,8.928097571,8.80117174,9.235689469,6.170123419,8.951217994,10.09600336,6.8327725,6.460188764,7.998441107,10.83997019,9.2425279,8.631178174,8.780581005,9.268323467,9.264601727,7.859925684,8.284184036,8.476995013,5.876438386,9.872276648,6.63011276,7.451618907,6.361824157,8.031759215,10.19717671,6.191521964,10.25678712,7.775996969,10.60842541,10.57677542,8.350306329,9.171384774,10.32224097,8.175726526,8.991962118,7.346510087,8.973359986,9.593589103,7.053578722,6.636153566,11.69503594,9.48982422,5.760434692,6.829312534,12.02405803,10.00993205,6.995987441,8.685667427,6.624488017,11.07028659,8.197885239,8.959550439,8.696105372,8.520145655,9.050909778,8.588485913,11.89991885,9.718992791,8.750764765,8.377385854,7.227517338,5.990524366,10.12828021,7.529381057,8.862052264,10.87267492,8.389506338,8.565904336,8.498357302,7.29706232,8.627510492,11.12165955,8.712936838,7.26794554,10.30778059,7.804037133,8.042802012,8.009350587,8.58517381,7.589945914,8.810300293,10.38586078,8.02390098,8.612847239,8.488359399
GSM890345,case,8.921106143,9.675444073,10.15129838,10.30356029,8.925649596,9.185136964,9.292510031,9.356421847,7.801788501,5.498163196,6.586338228,9.217494338,10.06107724,6.46178526,6.419802563,10.58669076,6.152907825,8.305355032,7.6047264,7.553508457,5.90737842,10.49228798,10.57442235,6.665652645,6.705352828,9.245666901,9.233342108,8.113053013,7.546559409,8.199450833,7.367533044,7.549536431,7.726812701,7.922080038,8.622834868,9.42134586,8.111847842,11.64808584,9.289332674,7.835618796,9.536080798,8.454512093,10.39385152,10.84313466,9.761475531,8.19814355,8.384362726,9.504846401,8.480124032,7.502967577,8.647946603,9.042741492,9.34666635,7.426013314,10.78431741,9.207651693,7.227359426,7.923168117,7.961272818,10.78875304,8.761806781,7.926163008,9.364069402,8.297707428,9.039524839,8.474700565,8.672449636,7.722601843,7.243895281,7.987127104,6.582219222,7.262059886,6.861912499,7.982591238,9.521880634,6.515945286,10.56945911,10.51699931,10.09010199,10.00691237,8.588933042,9.528371434,8.308376585,7.330335511,8.411247732,7.617362063,7.980232367,9.593589103,7.463893593,7.893353979,12.28033625,8.380376425,7.212988139,7.886879256,13.24231851,8.898691507,6.905604734,8.880161011,6.30454018,10.29802323,7.766633036,8.93489836,8.699670485,7.461004583,8.942489591,5.716638459,12.15247475,10.20019203,8.494569971,8.457852915,7.734119807,7.188132782,11.30151586,7.884465165,8.842804112,9.867165243,8.544864481,9.216337181,8.317362303,6.561551699,9.21923409,10.34184353,8.374508245,9.53536896,10.30562798,9.104630705,8.214746224,7.390351092,8.097422339,7.798429929,9.083771095,11.20761813,8.464311097,8.077838444,8.489932905
GSM890448,case,9.57324471,10.32004283,11.60971576,8.970251965,10.00490975,9.909254164,10.07975759,9.653268646,7.405061382,5.622139788,6.615884418,5.72892333,10.32572064,5.795520903,6.669007437,10.63439231,6.330779549,8.611966977,7.392264186,5.656976757,5.95120747,10.37879473,10.19717671,6.766635799,6.599301542,10.18555986,10.43822697,7.886606725,10.02749966,9.529083068,8.687052488,9.137658998,7.686660516,9.400698141,9.594355095,8.916156107,8.388470403,8.588056685,9.57539902,8.330860957,10.85925995,8.872773971,12.57499024,10.62161891,10.20874874,8.441288847,9.189205138,9.407821316,9.697323919,9.918976451,10.14122633,10.16653634,8.745376645,9.259934864,5.805129171,10.46812281,7.128793236,6.061102647,8.123981425,9.413916129,9.247416861,7.294071107,10.16974284,10.0266126,8.854918037,6.092847365,8.659064015,7.082644453,6.056475121,10.83728009,6.707147931,9.12640226,8.001913696,8.050901955,9.733965028,8.098330396,10.96031871,6.704177158,11.40603751,9.653268646,9.807873017,9.695885593,5.982702157,7.857829551,11.02438132,8.394622469,6.500523003,9.32297362,8.189181098,8.796979642,9.163139946,8.775967089,5.97720082,8.663536034,8.612381275,11.97171899,6.463971573,10.19293631,6.67506372,7.425673442,8.799764117,9.800462863,12.32440785,8.147372446,8.113662157,5.636731342,12.99120961,10.95217476,9.482139351,7.659437013,9.391112945,8.3036628790000009,8.120497487,7.078791011,10.44532674,10.64108576,8.233795184,8.846663472,8.742137734,8.380012688,5.943827012,11.85279617,9.66680408,6.705536266,5.560921626,7.305844899,8.297707428,8.440912087,9.607044225,8.985937865,10.52689126,6.534724252,9.197633732,8.760406022,10.15739223
GSM890450,case,8.711175936,9.975768856,10.0533088,9.873144629,8.781525718,9.30302037,9.793966882,8.294202004,6.280539982,5.762370313,6.868534005,5.861396282,10.00314931,6.466881254,6.697020954,9.163139946,6.203096388,8.119546949,7.35332052,7.174438641,5.789872949,9.80548401,10.69074261,7.778957005,6.224861731,9.978536523,8.567863434,6.275780343,6.386975025,8.310501669,6.847381671,6.482509129,7.367533044,6.724230956,8.804450877,9.029247495,7.00713487,8.271834213,8.546765265,7.884970233,10.10375822,7.451618907,10.66916262,10.19923177,9.310529876,7.999849942,7.965884049,9.149010223,8.657352619,6.926842797,8.56823925,8.847608656,9.480039796,6.407806912,8.479347588,9.854303703,9.839871296,8.090467449,8.246970669,10.65181557,8.389181776,8.192647788,9.016965813,8.918575391,8.36307437,7.378835446,8.94669339,7.189111815,5.902925684,9.276137227,6.646898484,7.302812377,5.821020064,7.296435548,8.701061235,6.091094842,9.598827766,8.760896878,10.08730268,10.39264988,8.283156425,9.084824919,6.288060315,7.828473194,8.529546346,7.052407025,9.21923409,9.856071587,7.48523152,6.4446358,10.04548208,8.663081083,9.047685947,6.653006596,9.831382362,8.879684413,7.12383565,9.179693784,6.583766864,12.2022436,6.6565133,8.508598971,8.476201948,8.498357302,7.929639617,5.51333721,11.43977744,9.999096152,8.447719912,8.159312071,7.990172922,6.043665332,9.57539902,7.305191037,9.937336124,9.629594245,8.139433455,8.395302999,9.398547108,6.493188148,8.72303687,10.93926875,8.815461384,6.509156323,8.848153095,8.669940496,7.642338946,6.730047109,8.340683178,7.003288325,9.523238645,7.843152125,7.574088618,8.052899639,8.462453533
GSM890409,case,9.499156295,10.11065291,10.07777433,9.084305616,10.12439642,9.504846401,9.354470374,9.864635523,11.76846591,6.740479794,6.605663379,13.61872311,10.11452849,6.823018986,6.609367541,12.04877539,6.189391386,9.044935224,7.252879914,6.65711819,5.829603953,10.650437610000001,10.65181557,8.423184973,6.52278469,9.547939199,9.583470956,8.568646506,8.299030907,9.012653616,7.301049864,7.800777328,7.357866439,7.833470867,8.762750758,8.911118127,8.839827329,8.036329996,9.154883731,6.957522181,9.589974266,8.348271598,10.45144439,11.19087063,10.46442599,8.476605192,8.510965409,8.873221142,8.331878138,8.043806594,9.199456073,8.609267433,9.385084322,6.414859685,9.516207704,9.592111894,7.160412732,6.025800975,7.659895091,9.878466008,8.845245721,7.759198358,9.794722125,8.607134974,10.07975759,6.486556639,8.224613218,8.116110235,5.654328412,9.813894145,6.570622889,7.018438153,6.824952072,8.297023029,9.873994544,6.590374622,9.936500258,8.802583784,10.60985665,10.63439231,8.690542534,8.922591362,10.31010575,7.411711603,8.636330092,7.045547226,6.698704667,9.626649161,7.777020872,7.327687105,9.617005055,8.792774989,5.785580324,6.272687907,9.610943854,9.163139946,7.401831917,9.16426809,5.920815383,10.46324368,7.924007462,9.28284698,9.095305829,8.112459807,9.458519871,5.750996201,9.758996112,10.60842541,8.708095617,7.945655506,7.915451184,6.034966465,9.928759444,8.364164182,8.883151124,10.28306602,8.808022113,8.595487721,10.64654542,6.324704323,9.230967662,11.10201069,10.45747388,6.931935015,10.51699931,8.212702235,7.718710905,8.109329497,8.285218643,7.838485211,9.009956908,10.8295427,7.595208588,8.478176447,8.244614499
